Metal,Model,High_n,k,Hits,Recall,Precision,Lift,Random_hits,Random_upper_tail
Cu,C,11,21,5,0.45454545454545453,0.23809523809523808,0.9307359307359307,5.372093023255814,0.7279655850274114
Cu,C,11,22,5,0.45454545454545453,0.22727272727272727,0.8884297520661156,5.627906976744186,0.7844276494304855
Cu,C,11,23,5,0.45454545454545453,0.21739130434782608,0.8498023715415021,5.883720930232558,0.8337199278776136
Cu,C,11,24,5,0.45454545454545453,0.20833333333333334,0.8143939393939393,6.1395348837209305,0.8754886480354432
Cu,C,11,25,5,0.45454545454545453,0.2,0.7818181818181817,6.395348837209302,0.909782965638714
Cu,C,11,26,6,0.5454545454545454,0.23076923076923078,0.9020979020979021,6.651162790697675,0.7954685736278118
Cu,C,11,27,6,0.5454545454545454,0.2222222222222222,0.8686868686868686,6.906976744186046,0.8454210810611472
Cu,C,11,28,6,0.5454545454545454,0.21428571428571427,0.8376623376623376,7.162790697674419,0.8875685092080239
Cu,C,11,29,6,0.5454545454545454,0.20689655172413793,0.8087774294670846,7.4186046511627906,0.9217751175591122
Cu,C,11,30,7,0.6363636363636364,0.23333333333333334,0.9121212121212121,7.674418604651163,0.8154902987539447
Cu,C,11,31,7,0.6363636363636364,0.22580645161290322,0.8826979472140764,7.930232558139535,0.8665887693333523
Cu,C,11,32,7,0.6363636363636364,0.21875,0.8551136363636364,8.186046511627907,0.9088301716789957
Cu,C,11,33,7,0.6363636363636364,0.21212121212121213,0.8292011019283746,8.44186046511628,0.9419143469427165
Cu,C,11,34,8,0.7272727272727273,0.23529411764705882,0.9197860962566846,8.69767441860465,0.8483333940539063
Cu,C,11,35,9,0.8181818181818182,0.2571428571428571,1.0051948051948052,8.953488372093023,0.6715693719305983
Cu,C,11,36,9,0.8181818181818182,0.25,0.9772727272727273,9.209302325581396,0.7574963271294286
Cu,C,11,37,9,0.8181818181818182,0.24324324324324326,0.9508599508599509,9.465116279069768,0.8364088370059053
Cu,C,11,38,9,0.8181818181818182,0.23684210526315788,0.9258373205741627,9.720930232558139,0.903529822418081
Cu,C,11,39,9,0.8181818181818182,0.23076923076923078,0.9020979020979022,9.976744186046512,0.9545417713313346
Cu,C,11,40,10,0.9090909090909091,0.25,0.9772727272727273,10.232558139534884,0.8440158820192853
Cu,C,11,41,10,0.9090909090909091,0.24390243902439024,0.9534368070953436,10.488372093023257,0.9390919158361019
Cu,C,11,42,10,0.9090909090909091,0.23809523809523808,0.9307359307359307,10.744186046511627,1.0
Cu,C,11,43,11,1.0,0.2558139534883721,1.0,11.0,1.0
Cr,C,11,1,0,0.0,0.0,0.0,0.2558139534883721,1.0
Cr,C,11,2,0,0.0,0.0,0.0,0.5116279069767442,1.0
Cr,C,11,3,0,0.0,0.0,0.0,0.7674418604651163,1.0
Cr,C,11,4,1,0.09090909090909091,0.25,0.9772727272727273,1.0232558139534884,0.708613564540961
Cr,C,11,5,2,0.18181818181818182,0.4,1.5636363636363637,1.2790697674418605,0.3798698937666606
Cr,C,11,6,2,0.18181818181818182,0.3333333333333333,1.303030303030303,1.5348837209302326,0.48800925915294374
Cr,C,11,7,2,0.18181818181818182,0.2857142857142857,1.1168831168831168,1.7906976744186047,0.5862114936658924
Cr,C,11,8,2,0.18181818181818182,0.25,0.9772727272727273,2.046511627906977,0.6721384488647228
Cr,C,11,9,3,0.2727272727272727,0.3333333333333333,1.3030303030303028,2.302325581395349,0.41681263913105576
Cr,C,11,10,4,0.36363636363636365,0.4,1.5636363636363637,2.558139534883721,0.21405390787196701
Cr,C,11,11,4,0.36363636363636365,0.36363636363636365,1.421487603305785,2.813953488372093,0.28427338190108864
Cr,C,11,12,5,0.45454545454545453,0.4166666666666667,1.6287878787878787,3.0697674418604652,0.13341123066664773
Cr,C,11,13,5,0.45454545454545453,0.38461538461538464,1.5034965034965035,3.3255813953488373,0.1845097012460552
Cr,C,11,14,5,0.45454545454545453,0.35714285714285715,1.3961038961038958,3.5813953488372094,0.24355682280448152
Cr,C,11,15,5,0.45454545454545453,0.3333333333333333,1.303030303030303,3.8372093023255816,0.3091194888107342
Cr,C,11,16,5,0.45454545454545453,0.3125,1.2215909090909092,4.093023255813954,0.379365202388862
Cr,C,11,17,6,0.5454545454545454,0.35294117647058826,1.3796791443850267,4.348837209302325,0.20453142637218819
Cr,C,11,18,7,0.6363636363636364,0.3888888888888889,1.52020202020202,4.604651162790698,0.09021703436128607
Cr,C,11,19,7,0.6363636363636364,0.3684210526315789,1.4401913875598085,4.8604651162790695,0.12451135196455672
Cr,C,11,20,7,0.6363636363636364,0.35,1.3681818181818182,5.116279069767442,0.16628007212238632
Cr,C,11,21,8,0.7272727272727273,0.38095238095238093,1.4891774891774894,5.372093023255814,0.0676955152281301
Cr,C,11,22,8,0.7272727272727273,0.36363636363636365,1.421487603305785,5.627906976744186,0.09458221256292726
Cr,C,11,23,9,0.8181818181818182,0.391304347826087,1.5296442687747038,5.883720930232558,0.03120642598804822
Cr,C,11,24,10,0.9090909090909091,0.4166666666666667,1.6287878787878787,6.1395348837209305,0.0069123744676779265
Cr,C,11,25,10,0.9090909090909091,0.4,1.5636363636363635,6.395348837209302,0.011004004197424503
Cr,C,11,26,10,0.9090909090909091,0.38461538461538464,1.5034965034965035,6.651162790697675,0.017041999458335247
Cr,C,11,27,10,0.9090909090909091,0.37037037037037035,1.4478114478114477,6.906976744186046,0.025733369799300194
Cr,C,11,28,10,0.9090909090909091,0.35714285714285715,1.3961038961038958,7.162790697674419,0.03795560934128216
Cr,C,11,29,10,0.9090909090909091,0.3448275862068966,1.347962382445141,7.4186046511627906,0.054766549342885405
Cr,C,11,30,10,0.9090909090909091,0.3333333333333333,1.303030303030303,7.674418604651163,0.07740127927361551
Cr,C,11,31,10,0.9090909090909091,0.3225806451612903,1.2609970674486803,7.930232558139535,0.10724927478666618
Cr,C,11,32,10,0.9090909090909091,0.3125,1.2215909090909092,8.186046511627907,0.14580293565769
Cr,C,11,33,10,0.9090909090909091,0.30303030303030304,1.184573002754821,8.44186046511628,0.19456645928902444
Cr,C,11,34,10,0.9090909090909091,0.29411764705882354,1.1497326203208555,8.69767441860465,0.2549113197828009
