Sample,Field,SourceValue,ReconstructionValue,AbsDiff,PASS,Note
20,Cu_mgkg,58.31105955923144,58.31105955923144,0.0,True,Enrichment Factor final mg/kg column 22
20,Cr_mgkg,28.485031595981113,28.485031595981113,0.0,True,Enrichment Factor final mg/kg column 23
20,Co_mgkg,43.941879540660885,43.941879540660885,0.0,True,Enrichment Factor final mg/kg column 24
20,Ni_mgkg,69.85772620242221,69.85772620242221,0.0,True,Enrichment Factor final mg/kg column 25
20,Mn_mgkg,388.9036391560923,388.9036391560923,0.0,True,Enrichment Factor final mg/kg column 26
20,Pb_mgkg,112.77119528134207,112.77119528134207,0.0,True,Enrichment Factor final mg/kg column 27
20,Cd_mgkg,6.0765133268138705,6.0765133268138705,0.0,True,Enrichment Factor final mg/kg column 28
21,SiteCode,R6,R6,,True,dist!B
21,Fine_Klf_raw,93,93.0,0.0,True,dist!D
21,Fine_Khf_raw,86,86.0,0.0,True,dist!E
21,Fine_net_mass_g_primary,9.804,9.804,0.0,True,dist!G gross mass minus 2.999 g bottle
21,Fine_LF_reconstructed_from_raw,94.85924112607098,94.859241126071,1.4210854715202004e-14,True,10*Klf/primary net mass
21,Fine_HF_reconstructed_from_raw,87.71929824561403,87.71929824561404,1.4210854715202004e-14,True,10*Khf/primary net mass
21,Coarse_Klf_raw,82,82.0,0.0,True,dist column 11
21,Coarse_Khf_raw,75,75.0,0.0,True,dist column 12
21,Coarse_mass_g,8.4312,8.4312,0.0,True,dist column 13
21,Coarse_LF_reconstructed_from_raw,97.25780434576335,97.25780434576335,0.0,True,10*Klf/coarse mass
21,Coarse_HF_reconstructed_from_raw,88.95530885283233,88.95530885283233,0.0,True,10*Khf/coarse mass
21,Fe_mgkg,11636.877851641655,11636.877851641655,0.0,True,Enrichment Factor final mg/kg column 20
21,Zn_mgkg,80.63262609776949,80.63262609776949,0.0,True,Enrichment Factor final mg/kg column 21
21,Cu_mgkg,44.712555816911674,44.712555816911674,0.0,True,Enrichment Factor final mg/kg column 22
21,Cr_mgkg,44.053629149956755,44.053629149956755,0.0,True,Enrichment Factor final mg/kg column 23
21,Co_mgkg,47.850025220315835,47.850025220315835,0.0,True,Enrichment Factor final mg/kg column 24
21,Ni_mgkg,77.28211917552044,77.28211917552044,0.0,True,Enrichment Factor final mg/kg column 25
21,Mn_mgkg,604.636491115786,604.636491115786,0.0,True,Enrichment Factor final mg/kg column 26
21,Pb_mgkg,119.55089160083982,119.55089160083982,0.0,True,Enrichment Factor final mg/kg column 27
21,Cd_mgkg,5.731266876608233,5.731266876608233,0.0,True,Enrichment Factor final mg/kg column 28
22,SiteCode,R6,R6,,True,dist!B
22,Fine_Klf_raw,74,74.0,0.0,True,dist!D
22,Fine_Khf_raw,69,69.0,0.0,True,dist!E
22,Fine_net_mass_g_primary,12.012799999999999,12.012799999999999,0.0,True,dist!G gross mass minus 2.999 g bottle
22,Fine_LF_reconstructed_from_raw,61.60095897709111,61.60095897709111,0.0,True,10*Klf/primary net mass
22,Fine_HF_reconstructed_from_raw,57.43873201917955,57.438732019179554,7.105427357601002e-15,True,10*Khf/primary net mass
22,Coarse_Klf_raw,85,85.0,0.0,True,dist column 11
22,Coarse_Khf_raw,78,78.0,0.0,True,dist column 12
22,Coarse_mass_g,10.75,10.75,0.0,True,dist column 13
22,Coarse_LF_reconstructed_from_raw,79.06976744186046,79.06976744186046,0.0,True,10*Klf/coarse mass
22,Coarse_HF_reconstructed_from_raw,72.55813953488372,72.55813953488372,0.0,True,10*Khf/coarse mass
22,Fe_mgkg,11675.32986805278,11675.32986805278,0.0,True,Enrichment Factor final mg/kg column 20
22,Zn_mgkg,64.89071038251367,64.89071038251367,0.0,True,Enrichment Factor final mg/kg column 21
22,Cu_mgkg,33.68078279885708,33.68078279885708,0.0,True,Enrichment Factor final mg/kg column 22
22,Cr_mgkg,35.98323375810838,35.98323375810838,0.0,True,Enrichment Factor final mg/kg column 23
22,Co_mgkg,38.90248827568018,38.90248827568018,0.0,True,Enrichment Factor final mg/kg column 24
22,Ni_mgkg,64.46682788614844,64.46682788614844,0.0,True,Enrichment Factor final mg/kg column 25
22,Mn_mgkg,463.30765469542,463.30765469542,0.0,True,Enrichment Factor final mg/kg column 26
22,Pb_mgkg,98.46700009781054,98.46700009781054,0.0,True,Enrichment Factor final mg/kg column 27
22,Cd_mgkg,37.871453594441206,37.871453594441206,0.0,True,Enrichment Factor final mg/kg column 28
23,SiteCode,R6,R6,,True,dist!B
23,Fine_Klf_raw,97,97.0,0.0,True,dist!D
23,Fine_Khf_raw,92,92.0,0.0,True,dist!E
23,Fine_net_mass_g_primary,9.989099999999999,9.989099999999999,0.0,True,dist!G gross mass minus 2.999 g bottle
23,Fine_LF_reconstructed_from_raw,97.1058453714549,97.1058453714549,0.0,True,10*Klf/primary net mass
23,Fine_HF_reconstructed_from_raw,92.10038942447268,92.1003894244727,1.4210854715202004e-14,True,10*Khf/primary net mass
23,Coarse_Klf_raw,120,120.0,0.0,True,dist column 11
23,Coarse_Khf_raw,111,111.0,0.0,True,dist column 12
23,Coarse_mass_g,10.685,10.685,0.0,True,dist column 13
23,Coarse_LF_reconstructed_from_raw,112.30697239120262,112.30697239120262,0.0,True,10*Klf/coarse mass
23,Coarse_HF_reconstructed_from_raw,103.88394946186241,103.88394946186241,0.0,True,10*Khf/coarse mass
23,Fe_mgkg,21405.30571768685,21405.30571768685,0.0,True,Enrichment Factor final mg/kg column 20
23,Zn_mgkg,77.66031125234254,77.66031125234254,0.0,True,Enrichment Factor final mg/kg column 21
23,Cu_mgkg,47.03130366441927,47.03130366441927,0.0,True,Enrichment Factor final mg/kg column 22
23,Cr_mgkg,52.783745622562336,52.783745622562336,0.0,True,Enrichment Factor final mg/kg column 23
23,Co_mgkg,48.248746251535735,48.248746251535735,0.0,True,Enrichment Factor final mg/kg column 24
23,Ni_mgkg,80.768501625428,80.768501625428,0.0,True,Enrichment Factor final mg/kg column 25
23,Mn_mgkg,730.7545917424637,730.7545917424637,0.0,True,Enrichment Factor final mg/kg column 26
23,Pb_mgkg,101.79656948105763,101.79656948105763,0.0,True,Enrichment Factor final mg/kg column 27
23,Cd_mgkg,50.89939536394896,50.89939536394896,0.0,True,Enrichment Factor final mg/kg column 28
24,SiteCode,R6,R6,,True,dist!B
24,Fine_Klf_raw,51,51.0,0.0,True,dist!D
24,Fine_Khf_raw,48,48.0,0.0,True,dist!E
24,Fine_net_mass_g_primary,5.0008,5.0008,0.0,True,dist!G gross mass minus 2.999 g bottle
24,Fine_LF_reconstructed_from_raw,101.98368261078228,101.98368261078228,0.0,True,10*Klf/primary net mass
24,Fine_HF_reconstructed_from_raw,95.98464245720685,95.98464245720685,0.0,True,10*Khf/primary net mass
24,Coarse_Klf_raw,,,,True,dist column 11
24,Coarse_Khf_raw,,,,True,dist column 12
24,Coarse_mass_g,,,,True,dist column 13
24,Fe_mgkg,17781.49659420408,17781.49659420408,0.0,True,Enrichment Factor final mg/kg column 20
24,Zn_mgkg,72.55389718076285,72.55389718076285,0.0,True,Enrichment Factor final mg/kg column 21
24,Cu_mgkg,38.77269612639617,38.77269612639617,0.0,True,Enrichment Factor final mg/kg column 22
24,Cr_mgkg,49.53553988870825,49.53553988870825,0.0,True,Enrichment Factor final mg/kg column 23
24,Co_mgkg,41.3501704238538,41.3501704238538,0.0,True,Enrichment Factor final mg/kg column 24
24,Ni_mgkg,69.67248100880937,69.67248100880937,0.0,True,Enrichment Factor final mg/kg column 25
24,Mn_mgkg,726.0144790889898,726.0144790889898,0.0,True,Enrichment Factor final mg/kg column 26
24,Pb_mgkg,89.2922476122731,89.2922476122731,0.0,True,Enrichment Factor final mg/kg column 27
24,Cd_mgkg,62.49690987501174,62.49690987501174,0.0,True,Enrichment Factor final mg/kg column 28
25,SiteCode,R6,R6,,True,dist!B
25,Fine_Klf_raw,77,77.0,0.0,True,dist!D
25,Fine_Khf_raw,71,71.0,0.0,True,dist!E
25,Fine_net_mass_g_primary,10.029,10.029,0.0,True,dist!G gross mass minus 2.999 g bottle
25,Fine_LF_reconstructed_from_raw,76.77734569747732,76.77734569747732,0.0,True,10*Klf/primary net mass
25,Fine_HF_reconstructed_from_raw,70.79469538338817,70.79469538338817,0.0,True,10*Khf/primary net mass
25,Coarse_Klf_raw,66,66.0,0.0,True,dist column 11
25,Coarse_Khf_raw,71,71.0,0.0,True,dist column 12
25,Coarse_mass_g,9.3366,9.3366,0.0,True,dist column 13
25,Coarse_LF_reconstructed_from_raw,70.6895443737549,70.6895443737549,0.0,True,10*Klf/coarse mass
25,Coarse_HF_reconstructed_from_raw,76.04481288691815,76.04481288691814,1.4210854715202004e-14,True,10*Khf/coarse mass
25,Fe_mgkg,9760.947721334038,9760.947721334038,0.0,True,Enrichment Factor final mg/kg column 20
25,Zn_mgkg,102.44911205015605,102.44911205015605,0.0,True,Enrichment Factor final mg/kg column 21
25,Cu_mgkg,56.321719731795355,56.321719731795355,0.0,True,Enrichment Factor final mg/kg column 22
25,Cr_mgkg,23.003973936497527,23.003973936497527,0.0,True,Enrichment Factor final mg/kg column 23
25,Co_mgkg,42.24077567061293,42.24077567061293,0.0,True,Enrichment Factor final mg/kg column 24
25,Ni_mgkg,63.53740307446646,63.53740307446646,0.0,True,Enrichment Factor final mg/kg column 25
25,Mn_mgkg,492.14706688258474,492.14706688258474,0.0,True,Enrichment Factor final mg/kg column 26
25,Pb_mgkg,117.10385222503142,117.10385222503142,0.0,True,Enrichment Factor final mg/kg column 27
25,Cd_mgkg,13.06169610241645,13.06169610241645,0.0,True,Enrichment Factor final mg/kg column 28
26,SiteCode,L6,L6,,True,dist!B
26,Fine_Klf_raw,156,156.0,0.0,True,dist!D
26,Fine_Khf_raw,152,152.0,0.0,True,dist!E
26,Fine_net_mass_g_primary,10.502099999999999,10.502099999999999,0.0,True,dist!G gross mass minus 2.999 g bottle
26,Fine_LF_reconstructed_from_raw,148.5417202273831,148.5417202273831,0.0,True,10*Klf/primary net mass
26,Fine_HF_reconstructed_from_raw,144.73295817027073,144.7329581702707,2.842170943040401e-14,True,10*Khf/primary net mass
26,Coarse_Klf_raw,150,150.0,0.0,True,dist column 11
26,Coarse_Khf_raw,156,156.0,0.0,True,dist column 12
26,Coarse_mass_g,11.5891,11.5891,0.0,True,dist column 13
26,Coarse_LF_reconstructed_from_raw,129.4319662441432,129.4319662441432,0.0,True,10*Klf/coarse mass
26,Coarse_HF_reconstructed_from_raw,134.60924489390894,134.60924489390894,0.0,True,10*Khf/coarse mass
26,Fe_mgkg,10307.8177906499,10307.8177906499,0.0,True,Enrichment Factor final mg/kg column 20
26,Zn_mgkg,228.1536110419606,228.1536110419606,0.0,True,Enrichment Factor final mg/kg column 21
26,Cu_mgkg,52.624447364523554,52.624447364523554,0.0,True,Enrichment Factor final mg/kg column 22
26,Cr_mgkg,33.27759336444789,33.27759336444789,0.0,True,Enrichment Factor final mg/kg column 23
26,Co_mgkg,35.79558119820827,35.79558119820827,0.0,True,Enrichment Factor final mg/kg column 24
26,Ni_mgkg,71.13367523022995,71.13367523022995,0.0,True,Enrichment Factor final mg/kg column 25
26,Mn_mgkg,396.7289773485772,396.7289773485772,0.0,True,Enrichment Factor final mg/kg column 26
26,Pb_mgkg,152.26800932061641,152.26800932061641,0.0,True,Enrichment Factor final mg/kg column 27
26,Cd_mgkg,9.932847741239383,9.932847741239383,0.0,True,Enrichment Factor final mg/kg column 28
27,SiteCode,L6,L6,,True,dist!B
27,Fine_Klf_raw,47,47.0,0.0,True,dist!D
27,Fine_Khf_raw,44,44.0,0.0,True,dist!E
27,Fine_net_mass_g_primary,10.615599999999999,10.615599999999999,0.0,True,dist!G gross mass minus 2.999 g bottle
27,Fine_LF_reconstructed_from_raw,44.274463996382686,44.27446399638269,7.105427357601002e-15,True,10*Klf/primary net mass
27,Fine_HF_reconstructed_from_raw,41.4484343795923,41.44843437959231,7.105427357601002e-15,True,10*Khf/primary net mass
27,Coarse_Klf_raw,18,18.0,0.0,True,dist column 11
27,Coarse_Khf_raw,17,17.0,0.0,True,dist column 12
27,Coarse_mass_g,13.8294,13.8294,0.0,True,dist column 13
27,Coarse_LF_reconstructed_from_raw,13.015749056358194,13.015749056358194,0.0,True,10*Klf/coarse mass
27,Coarse_HF_reconstructed_from_raw,12.292651886560517,12.292651886560517,0.0,True,10*Khf/coarse mass
27,Fe_mgkg,5557.052984120248,5557.052984120248,0.0,True,Enrichment Factor final mg/kg column 20
27,Zn_mgkg,89.88753037071872,89.88753037071872,0.0,True,Enrichment Factor final mg/kg column 21
27,Cu_mgkg,40.03131073523678,40.03131073523678,0.0,True,Enrichment Factor final mg/kg column 22
27,Cr_mgkg,19.644382280888074,19.644382280888074,0.0,True,Enrichment Factor final mg/kg column 23
27,Co_mgkg,29.506276999396043,29.506276999396043,0.0,True,Enrichment Factor final mg/kg column 24
27,Ni_mgkg,45.68678624779847,45.68678624779847,0.0,True,Enrichment Factor final mg/kg column 25
27,Mn_mgkg,208.9245465185614,208.9245465185614,0.0,True,Enrichment Factor final mg/kg column 26
27,Pb_mgkg,87.5151606245914,87.5151606245914,0.0,True,Enrichment Factor final mg/kg column 27
27,Cd_mgkg,7.496960799103983,7.496960799103983,0.0,True,Enrichment Factor final mg/kg column 28
28,SiteCode,L6,L6,,True,dist!B
28,Fine_Klf_raw,92,92.0,0.0,True,dist!D
28,Fine_Khf_raw,84,84.0,0.0,True,dist!E
28,Fine_net_mass_g_primary,10.3791,10.3791,0.0,True,dist!G gross mass minus 2.999 g bottle
28,Fine_LF_reconstructed_from_raw,88.63967010627127,88.63967010627127,0.0,True,10*Klf/primary net mass
28,Fine_HF_reconstructed_from_raw,80.93187270572594,80.93187270572594,0.0,True,10*Khf/primary net mass
28,Coarse_Klf_raw,86,86.0,0.0,True,dist column 11
28,Coarse_Khf_raw,79,79.0,0.0,True,dist column 12
28,Coarse_mass_g,10.9889,10.9889,0.0,True,dist column 13
28,Coarse_LF_reconstructed_from_raw,78.26079043398339,78.26079043398339,0.0,True,10*Klf/coarse mass
28,Coarse_HF_reconstructed_from_raw,71.89072609633358,71.89072609633358,0.0,True,10*Khf/coarse mass
28,Fe_mgkg,8193.07466682415,8193.07466682415,0.0,True,Enrichment Factor final mg/kg column 20
28,Zn_mgkg,78.81860371267152,78.81860371267152,0.0,True,Enrichment Factor final mg/kg column 21
28,Cu_mgkg,41.37677383761915,41.37677383761915,0.0,True,Enrichment Factor final mg/kg column 22
28,Cr_mgkg,35.168091026223564,35.168091026223564,0.0,True,Enrichment Factor final mg/kg column 23
28,Co_mgkg,33.23363243602526,33.23363243602526,0.0,True,Enrichment Factor final mg/kg column 24
28,Ni_mgkg,68.18104053828301,68.18104053828301,0.0,True,Enrichment Factor final mg/kg column 25
28,Mn_mgkg,551.6157309746964,551.6157309746964,0.0,True,Enrichment Factor final mg/kg column 26
28,Pb_mgkg,66.80338251994962,66.80338251994962,0.0,True,Enrichment Factor final mg/kg column 27
28,Cd_mgkg,15.052303519996274,15.052303519996274,0.0,True,Enrichment Factor final mg/kg column 28
29,SiteCode,L6,L6,,True,dist!B
29,Fine_Klf_raw,84,84.0,0.0,True,dist!D
29,Fine_Khf_raw,79,79.0,0.0,True,dist!E
29,Fine_net_mass_g_primary,11.3177,11.3177,0.0,True,dist!G gross mass minus 2.999 g bottle
29,Fine_LF_reconstructed_from_raw,74.22002703729557,74.22002703729557,0.0,True,10*Klf/primary net mass
29,Fine_HF_reconstructed_from_raw,69.80216828507558,69.8021682850756,1.4210854715202004e-14,True,10*Khf/primary net mass
29,Coarse_Klf_raw,89,89.0,0.0,True,dist column 11
29,Coarse_Khf_raw,86,86.0,0.0,True,dist column 12
29,Coarse_mass_g,10.88,10.88,0.0,True,dist column 13
29,Coarse_LF_reconstructed_from_raw,81.80147058823529,81.80147058823529,0.0,True,10*Klf/coarse mass
29,Coarse_HF_reconstructed_from_raw,79.04411764705881,79.04411764705881,0.0,True,10*Khf/coarse mass
29,Fe_mgkg,9990.69692189459,9990.69692189459,0.0,True,Enrichment Factor final mg/kg column 20
29,Zn_mgkg,90.2399378767538,90.2399378767538,0.0,True,Enrichment Factor final mg/kg column 21
29,Cu_mgkg,34.93682881553654,34.93682881553654,0.0,True,Enrichment Factor final mg/kg column 22
29,Cr_mgkg,26.188070542135698,26.188070542135698,0.0,True,Enrichment Factor final mg/kg column 23
29,Co_mgkg,42.11745505277844,42.11745505277844,0.0,True,Enrichment Factor final mg/kg column 24
29,Ni_mgkg,62.77246944236187,62.77246944236187,0.0,True,Enrichment Factor final mg/kg column 25
29,Mn_mgkg,413.47758955899457,413.47758955899457,0.0,True,Enrichment Factor final mg/kg column 26
29,Pb_mgkg,73.99604935092516,73.99604935092516,0.0,True,Enrichment Factor final mg/kg column 27
29,Cd_mgkg,5.44379734995945,5.44379734995945,0.0,True,Enrichment Factor final mg/kg column 28
30,SiteCode,L6,L6,,True,dist!B
30,Fine_Klf_raw,122,122.0,0.0,True,dist!D
30,Fine_Khf_raw,115,115.0,0.0,True,dist!E
30,Fine_net_mass_g_primary,9.3636,9.3636,0.0,True,dist!G gross mass minus 2.999 g bottle
30,Fine_LF_reconstructed_from_raw,130.29176812337136,130.29176812337136,0.0,True,10*Klf/primary net mass
30,Fine_HF_reconstructed_from_raw,122.8160109359648,122.8160109359648,0.0,True,10*Khf/primary net mass
30,Coarse_Klf_raw,95,95.0,0.0,True,dist column 11
30,Coarse_Khf_raw,89,89.0,0.0,True,dist column 12
30,Coarse_mass_g,8.9487,8.9487,0.0,True,dist column 13
30,Coarse_LF_reconstructed_from_raw,106.16067138243542,106.16067138243544,1.4210854715202004e-14,True,10*Klf/coarse mass
30,Coarse_HF_reconstructed_from_raw,99.4557868740711,99.45578687407108,1.4210854715202004e-14,True,10*Khf/coarse mass
30,Fe_mgkg,16474.957342166013,16474.957342166013,0.0,True,Enrichment Factor final mg/kg column 20
30,Zn_mgkg,118.87002743484224,118.87002743484224,0.0,True,Enrichment Factor final mg/kg column 21
30,Cu_mgkg,46.41350210970464,46.41350210970464,0.0,True,Enrichment Factor final mg/kg column 22
30,Cr_mgkg,42.84490145672665,42.84490145672665,0.0,True,Enrichment Factor final mg/kg column 23
30,Co_mgkg,48.41442749939482,48.41442749939482,0.0,True,Enrichment Factor final mg/kg column 24
30,Ni_mgkg,77.48119413400653,77.48119413400653,0.0,True,Enrichment Factor final mg/kg column 25
30,Mn_mgkg,631.8436244805891,631.8436244805891,0.0,True,Enrichment Factor final mg/kg column 26
30,Pb_mgkg,113.1098129189401,113.1098129189401,0.0,True,Enrichment Factor final mg/kg column 27
30,Cd_mgkg,5.3657742768299705,5.3657742768299705,0.0,True,Enrichment Factor final mg/kg column 28
31,SiteCode,R7,R7,,True,dist!B
31,Fine_Klf_raw,52,52.0,0.0,True,dist!D
31,Fine_Khf_raw,49,49.0,0.0,True,dist!E
31,Fine_net_mass_g_primary,10.3569,10.3569,0.0,True,dist!G gross mass minus 2.999 g bottle
31,Fine_LF_reconstructed_from_raw,50.20807384449015,50.20807384449015,0.0,True,10*Klf/primary net mass
31,Fine_HF_reconstructed_from_raw,47.31145419961572,47.31145419961572,0.0,True,10*Khf/primary net mass
31,Coarse_Klf_raw,57,57.0,0.0,True,dist column 11
31,Coarse_Khf_raw,57,57.0,0.0,True,dist column 12
31,Coarse_mass_g,15.405,15.405,0.0,True,dist column 13
31,Coarse_LF_reconstructed_from_raw,37.00097370983447,37.00097370983447,0.0,True,10*Klf/coarse mass
31,Coarse_HF_reconstructed_from_raw,37.00097370983447,37.00097370983447,0.0,True,10*Khf/coarse mass
31,Fe_mgkg,1724.792948864068,1724.792948864068,0.0,True,Enrichment Factor final mg/kg column 20
31,Zn_mgkg,80.8427440290758,80.8427440290758,0.0,True,Enrichment Factor final mg/kg column 21
31,Cu_mgkg,33.124334555779015,33.124334555779015,0.0,True,Enrichment Factor final mg/kg column 22
31,Cr_mgkg,15.616365951517194,15.616365951517194,0.0,True,Enrichment Factor final mg/kg column 23
31,Co_mgkg,20.768431983385256,20.768431983385256,0.0,True,Enrichment Factor final mg/kg column 24
31,Ni_mgkg,34.716557515867656,34.716557515867656,0.0,True,Enrichment Factor final mg/kg column 25
31,Mn_mgkg,353.2519002415467,353.2519002415467,0.0,True,Enrichment Factor final mg/kg column 26
31,Pb_mgkg,71.75974351364894,71.75974351364894,0.0,True,Enrichment Factor final mg/kg column 27
31,Cd_mgkg,7.657758141362215,7.657758141362215,0.0,True,Enrichment Factor final mg/kg column 28
32,SiteCode,L7,L7,,True,dist!B
32,Fine_Klf_raw,184,184.0,0.0,True,dist!D
32,Fine_Khf_raw,181,181.0,0.0,True,dist!E
32,Fine_net_mass_g_primary,11.5627,11.5627,0.0,True,dist!G gross mass minus 2.999 g bottle
32,Fine_LF_reconstructed_from_raw,159.1323825750041,159.13238257500413,2.842170943040401e-14,True,10*Klf/primary net mass
32,Fine_HF_reconstructed_from_raw,156.5378328591073,156.5378328591073,0.0,True,10*Khf/primary net mass
32,Coarse_Klf_raw,195,195.0,0.0,True,dist column 11
32,Coarse_Khf_raw,191,191.0,0.0,True,dist column 12
32,Coarse_mass_g,14.6617,14.6617,0.0,True,dist column 13
32,Coarse_LF_reconstructed_from_raw,132.99958395001943,132.99958395001943,0.0,True,10*Klf/coarse mass
32,Coarse_HF_reconstructed_from_raw,130.27138735617288,130.27138735617288,0.0,True,10*Khf/coarse mass
32,Fe_mgkg,11447.901691804132,11447.901691804132,0.0,True,Enrichment Factor final mg/kg column 20
32,Zn_mgkg,139.66068653568655,139.66068653568655,0.0,True,Enrichment Factor final mg/kg column 21
32,Cu_mgkg,45.840235713653435,45.840235713653435,0.0,True,Enrichment Factor final mg/kg column 22
32,Cr_mgkg,42.37407836379559,42.37407836379559,0.0,True,Enrichment Factor final mg/kg column 23
32,Co_mgkg,36.56474244709539,36.56474244709539,0.0,True,Enrichment Factor final mg/kg column 24
32,Ni_mgkg,75.77626031491367,75.77626031491367,0.0,True,Enrichment Factor final mg/kg column 25
32,Mn_mgkg,397.0820144537853,397.0820144537853,0.0,True,Enrichment Factor final mg/kg column 26
32,Pb_mgkg,128.71043584213808,128.71043584213808,0.0,True,Enrichment Factor final mg/kg column 27
32,Cd_mgkg,6.139211696746432,6.139211696746432,0.0,True,Enrichment Factor final mg/kg column 28
33,SiteCode,R8,R8,,True,dist!B
33,Fine_Klf_raw,52,52.0,0.0,True,dist!D
33,Fine_Khf_raw,50,50.0,0.0,True,dist!E
33,Fine_net_mass_g_primary,10.7228,10.7228,0.0,True,dist!G gross mass minus 2.999 g bottle
33,Fine_LF_reconstructed_from_raw,48.494796135337786,48.49479613533779,7.105427357601002e-15,True,10*Klf/primary net mass
33,Fine_HF_reconstructed_from_raw,46.62961166859402,46.62961166859403,7.105427357601002e-15,True,10*Khf/primary net mass
33,Coarse_Klf_raw,34,34.0,0.0,True,dist column 11
33,Coarse_Khf_raw,31,31.0,0.0,True,dist column 12
33,Coarse_mass_g,14.4762,14.4762,0.0,True,dist column 13
33,Coarse_LF_reconstructed_from_raw,23.48682665340352,23.48682665340352,0.0,True,10*Klf/coarse mass
33,Coarse_HF_reconstructed_from_raw,21.414459595750266,21.414459595750266,0.0,True,10*Khf/coarse mass
33,Fe_mgkg,4207.840673254508,4207.840673254508,0.0,True,Enrichment Factor final mg/kg column 20
33,Zn_mgkg,140.67785584179026,140.67785584179026,0.0,True,Enrichment Factor final mg/kg column 21
33,Cu_mgkg,22.529866895917944,22.529866895917944,0.0,True,Enrichment Factor final mg/kg column 22
33,Cr_mgkg,46.6577966683323,46.6577966683323,0.0,True,Enrichment Factor final mg/kg column 23
33,Co_mgkg,23.266137055915262,23.266137055915262,0.0,True,Enrichment Factor final mg/kg column 24
33,Ni_mgkg,48.18165359435135,48.18165359435135,0.0,True,Enrichment Factor final mg/kg column 25
33,Mn_mgkg,154.46211381914225,154.46211381914225,0.0,True,Enrichment Factor final mg/kg column 26
33,Pb_mgkg,73.75647197802665,73.75647197802665,0.0,True,Enrichment Factor final mg/kg column 27
33,Cd_mgkg,9.552899284074858,9.552899284074858,0.0,True,Enrichment Factor final mg/kg column 28
34,SiteCode,R8,R8,,True,dist!B
34,Fine_Klf_raw,140,140.0,0.0,True,dist!D
34,Fine_Khf_raw,139,139.0,0.0,True,dist!E
34,Fine_net_mass_g_primary,10.6832,10.6832,0.0,True,dist!G gross mass minus 2.999 g bottle
34,Fine_LF_reconstructed_from_raw,131.04687734012282,131.04687734012282,0.0,True,10*Klf/primary net mass
34,Fine_HF_reconstructed_from_raw,130.1108282162648,130.1108282162648,0.0,True,10*Khf/primary net mass
34,Coarse_Klf_raw,172,172.0,0.0,True,dist column 11
34,Coarse_Khf_raw,167,167.0,0.0,True,dist column 12
34,Coarse_mass_g,12.8253,12.8253,0.0,True,dist column 13
34,Coarse_LF_reconstructed_from_raw,134.10992335461938,134.10992335461938,0.0,True,10*Klf/coarse mass
34,Coarse_HF_reconstructed_from_raw,130.21137907105486,130.21137907105486,0.0,True,10*Khf/coarse mass
34,Fe_mgkg,9984.379659196153,9984.379659196153,0.0,True,Enrichment Factor final mg/kg column 20
34,Zn_mgkg,121.27897876015439,121.27897876015439,0.0,True,Enrichment Factor final mg/kg column 21
34,Cu_mgkg,40.89250191395356,40.89250191395356,0.0,True,Enrichment Factor final mg/kg column 22
34,Cr_mgkg,45.894101390372725,45.894101390372725,0.0,True,Enrichment Factor final mg/kg column 23
34,Co_mgkg,33.338572251830044,33.338572251830044,0.0,True,Enrichment Factor final mg/kg column 24
34,Ni_mgkg,71.42495150674847,71.42495150674847,0.0,True,Enrichment Factor final mg/kg column 25
34,Mn_mgkg,377.2410032870741,377.2410032870741,0.0,True,Enrichment Factor final mg/kg column 26
34,Pb_mgkg,130.86759398474373,130.86759398474373,0.0,True,Enrichment Factor final mg/kg column 27
34,Cd_mgkg,6.316835691056199,6.316835691056199,0.0,True,Enrichment Factor final mg/kg column 28
35,SiteCode,R8,R8,,True,dist!B
35,Fine_Klf_raw,105,105.0,0.0,True,dist!D
35,Fine_Khf_raw,100,100.0,0.0,True,dist!E
35,Fine_net_mass_g_primary,11.5298,11.5298,0.0,True,dist!G gross mass minus 2.999 g bottle
35,Fine_LF_reconstructed_from_raw,91.06836198372912,91.06836198372912,0.0,True,10*Klf/primary net mass
35,Fine_HF_reconstructed_from_raw,86.73177331783725,86.73177331783727,1.4210854715202004e-14,True,10*Khf/primary net mass
35,Coarse_Klf_raw,104,104.0,0.0,True,dist column 11
35,Coarse_Khf_raw,95,95.0,0.0,True,dist column 12
35,Coarse_mass_g,10.198,10.198,0.0,True,dist column 13
35,Coarse_LF_reconstructed_from_raw,101.98078054520494,101.98078054520494,0.0,True,10*Klf/coarse mass
35,Coarse_HF_reconstructed_from_raw,93.15552069033143,93.15552069033144,1.4210854715202004e-14,True,10*Khf/coarse mass
35,Fe_mgkg,19118.684337528306,19118.684337528306,0.0,True,Enrichment Factor final mg/kg column 20
35,Zn_mgkg,64.96335015621244,64.96335015621244,0.0,True,Enrichment Factor final mg/kg column 21
35,Cu_mgkg,26.314268417706305,26.314268417706305,0.0,True,Enrichment Factor final mg/kg column 22
35,Cr_mgkg,58.691645831132405,58.691645831132405,0.0,True,Enrichment Factor final mg/kg column 23
35,Co_mgkg,45.55214699834912,45.55214699834912,0.0,True,Enrichment Factor final mg/kg column 24
35,Ni_mgkg,75.4142841246639,75.4142841246639,0.0,True,Enrichment Factor final mg/kg column 25
35,Mn_mgkg,677.5219540057067,677.5219540057067,0.0,True,Enrichment Factor final mg/kg column 26
35,Pb_mgkg,89.45012692535141,89.45012692535141,0.0,True,Enrichment Factor final mg/kg column 27
