Representation,Deleted_Block,Outer_Block_A,Outer_Block_B,Test_n,Metal,S_MAE,S_REC,Inner_MAE_of_S_MAE,Inner_Recovery_of_S_MAE,Inner_MAE_of_S_REC,Inner_Recovery_of_S_REC,Recovery_Primary_Tie_Size,Recovery_Primary_Tied_Set,Outer_Recall_S_MAE,Outer_Recall_S_REC,Delta_Recall,Outer_Hits_S_MAE,Outer_Hits_S_REC,High_n,Budget_k,Outer_BlockMAE_S_MAE,Outer_BlockMAE_S_REC,Delta_BlockMAE_REC_minus_MAE,Inner_Pairs
logHF,0,1,3,13,Mn,FC,Cν,0.1424886149055666,0.5333333333333333,0.14935893241260653,0.7166666666666667,1,Cν,0.75,0.5,-0.25,3,2,4,4,0.05982398010207233,0.09149130164477168,0.03166732154269935,28
logHF,0,1,3,13,Pb,F,C,0.09578304290952437,0.3904761904761904,0.12886733270082662,0.4857142857142856,1,C,1.0,0.5,-0.5,4,2,4,4,0.08809160193388074,0.10306182601436067,0.01497022408047994,28
logHF,0,1,3,13,Cd,F,F,0.29823488696836614,0.3761904761904762,0.29823488696836614,0.3761904761904762,2,F|FC,0.5,0.5,0.0,2,2,4,4,0.22257999236429665,0.22257999236429665,0.0,28
logHF,0,1,4,6,Fe,Cν,Cν,0.18147706362605362,0.5619047619047619,0.18147706362605362,0.5619047619047619,1,Cν,1.0,1.0,0.0,2,2,2,2,0.07273116405377622,0.07273116405377622,0.0,28
logHF,0,1,4,6,Zn,F,F,0.09054585142035007,0.6547619047619045,0.09054585142035007,0.6547619047619045,1,F,0.5,0.5,0.0,1,1,2,2,0.15091818135619745,0.15091818135619745,0.0,28
logHF,0,1,4,6,Cu,FC,F,0.11222527530257355,0.5000000000000001,0.1270716805946636,0.5333333333333334,1,F,1.0,0.5,-0.5,2,1,2,2,0.16028133127089686,0.16971541854055094,0.009434087269654085,28
logHF,0,1,4,6,Cr,Cν,Cν,0.09969129219771078,0.7,0.09969129219771078,0.7,1,Cν,0.5,0.5,0.0,1,1,2,2,0.07919573299865085,0.07919573299865085,0.0,28
logHF,0,1,4,6,Co,Cν,Cν,0.06391642106901547,0.769047619047619,0.06391642106901547,0.769047619047619,1,Cν,0.5,0.5,0.0,1,1,2,2,0.059506813058152974,0.059506813058152974,0.0,28
logHF,0,1,4,6,Ni,C,Cν,0.07568611373422342,0.5333333333333334,0.07625931838214024,0.6428571428571429,1,Cν,0.5,0.5,0.0,1,1,2,2,0.04222618615963669,0.04788324588418902,0.005657059724552327,28
logHF,0,1,4,6,Mn,Fν,Cν,0.1400747517872445,0.4595238095238094,0.15259951407598954,0.6238095238095236,1,Cν,0.0,0.5,0.5,0,1,2,2,0.08265877755372797,0.07310514419899905,-0.009553633354728919,28
logHF,0,1,4,6,Pb,F,Cν,0.097862923038697,0.5023809523809522,0.13109740007166,0.55,1,Cν,0.5,0.5,0.0,1,1,2,2,0.07087856412781623,0.07916048635533746,0.008281922227521221,28
logHF,0,1,4,6,Cd,F,F,0.24665740286547697,0.25,0.24665740286547697,0.25,1,F,0.5,0.5,0.0,1,1,2,2,0.3385650946177263,0.3385650946177263,0.0,28
logHF,0,1,5,6,Fe,Cν,Cν,0.1781082598810674,0.5857142857142857,0.1781082598810674,0.5857142857142857,1,Cν,0.5,0.5,0.0,1,1,2,2,0.08627842867156843,0.08627842867156843,0.0,28
logHF,0,1,5,6,Zn,F,F,0.10033833922339729,0.6547619047619045,0.10033833922339729,0.6547619047619045,2,F|FC,0.0,0.0,0.0,0,0,2,2,0.12657786363844345,0.12657786363844345,0.0,28
logHF,0,1,5,6,Cu,FC,FC,0.11444744570468983,0.5714285714285714,0.11444744570468983,0.5714285714285714,1,FC,1.0,1.0,0.0,2,2,2,2,0.15081457508134122,0.15081457508134122,0.0,28
logHF,0,1,5,6,Cr,Cν,Cν,0.08862974203498487,0.6571428571428571,0.08862974203498487,0.6571428571428571,1,Cν,0.5,0.5,0.0,1,1,2,2,0.1115149830795168,0.1115149830795168,0.0,28
logHF,0,1,5,6,Co,C,Cν,0.06135224213177755,0.5523809523809524,0.06347325150807485,0.7285714285714285,1,Cν,0.5,0.5,0.0,1,1,2,2,0.06618371217413554,0.05915366720790713,-0.007030044966228416,28
logHF,0,1,5,6,Ni,C,Cν,0.07095682306310726,0.604761904761905,0.07333217924570844,0.6547619047619048,1,Cν,0.5,0.5,0.0,1,1,2,2,0.05997193582685495,0.055535725798811664,-0.004436210028043286,28
logHF,0,1,5,6,Mn,FC,Cν,0.13467398294039606,0.4976190476190476,0.14830751953418794,0.6357142857142856,1,Cν,0.5,0.5,0.0,1,1,2,2,0.06382848645784939,0.09010779042560851,0.026279303967759127,28
logHF,0,1,5,6,Pb,F,FC,0.09639668209790829,0.5499999999999997,0.10283536001049945,0.5738095238095237,1,FC,0.5,0.5,0.0,1,1,2,2,0.07449463966904224,0.079765739456503,0.005271099787460765,28
logHF,0,1,5,6,Cd,F,F,0.29353496587279376,0.4119047619047619,0.29353496587279376,0.4119047619047619,1,F,0.5,0.5,0.0,1,1,2,2,0.18500893605598873,0.18500893605598873,1.3877787807814457e-17,28
logHF,0,1,6,14,Fe,Cν,Cν,0.17255057005556224,0.7119047619047619,0.17255057005556224,0.7119047619047619,1,Cν,0.75,0.75,0.0,3,3,4,4,0.12552367281980334,0.12552367281980334,0.0,28
logHF,0,1,6,14,Zn,F,F,0.1144637542578283,0.5928571428571429,0.1144637542578283,0.5928571428571429,1,F,0.75,0.75,0.0,3,3,4,4,0.0922475923886136,0.0922475923886136,-6.938893903907228e-18,28
logHF,0,1,6,14,Cu,FC,F,0.12113699455441376,0.4928571428571429,0.13442101013769117,0.5928571428571429,1,F,0.5,0.5,0.0,2,2,4,4,0.12817902361257744,0.14047918954020427,0.012300165927626852,28
logHF,0,1,6,14,Cr,Cν,Cν,0.09084021218408915,0.7666666666666667,0.09084021218408915,0.7666666666666667,1,Cν,0.75,0.75,0.0,3,3,4,4,0.0964217399532455,0.0964217399532455,0.0,28
logHF,0,1,6,14,Co,Cν,Cν,0.061882283773197,0.7119047619047619,0.061882283773197,0.7119047619047619,1,Cν,0.75,0.75,0.0,3,3,4,4,0.06986465581291976,0.06986465581291976,-6.938893903907228e-18,28
logHF,0,1,6,14,Ni,C,C,0.07713442670224999,0.6452380952380953,0.07713442670224999,0.6452380952380953,1,C,0.75,0.75,0.0,3,3,4,4,0.044600260668835025,0.044600260668835025,0.0,28
logHF,0,1,6,14,Mn,FC,Cν,0.13890973878748916,0.5214285714285715,0.14766891386102296,0.7119047619047619,1,Cν,0.5,0.75,0.25,2,3,4,4,0.05662341055225735,0.07592572837071496,0.019302317818457607,28
logHF,0,1,6,14,Pb,F,C,0.09580732210784612,0.42857142857142844,0.12569388066504864,0.4499999999999999,1,C,0.5,0.5,0.0,2,2,4,4,0.09395684761769986,0.08144835866461464,-0.01250848895308522,28
logHF,0,1,6,14,Cd,F,Cν,0.2697850656189685,0.2714285714285714,0.2824896711032032,0.3523809523809524,1,Cν,0.25,0.0,-0.25,1,0,4,4,0.25497196423425483,0.24946943941270042,-0.005502524821554389,28
logHF,0,1,7,6,Fe,Cν,Cν,0.1352316111095376,0.5976190476190476,0.1352316111095376,0.5976190476190476,1,Cν,0.5,0.5,0.0,1,1,2,2,0.21801075666858288,0.21801075666858288,0.0,28
logHF,0,1,7,6,Zn,F,F,0.11891799475761963,0.6904761904761904,0.11891799475761963,0.6904761904761904,1,F,0.5,0.5,0.0,1,1,2,2,0.0708237057983098,0.0708237057983098,0.0,28
logHF,0,1,7,6,Cu,FC,F,0.1213416404562941,0.47619047619047633,0.13280334728912818,0.5690476190476191,1,F,1.0,0.5,-0.5,2,1,2,2,0.12142380594827856,0.14107297637711028,0.019649170428831714,28
logHF,0,1,7,6,Cr,Cν,Cν,0.09530469645934078,0.6642857142857143,0.09530469645934078,0.6642857142857143,1,Cν,0.5,0.5,0.0,1,1,2,2,0.08722148361435289,0.08722148361435289,0.0,28
logHF,0,1,7,6,Co,C,Cν,0.05051477366614378,0.5880952380952381,0.05178573388846181,0.680952380952381,1,Cν,0.5,0.5,0.0,1,1,2,2,0.10687873527643785,0.09959840845677459,-0.0072803268196632576,28
logHF,0,1,7,6,Ni,C,Cν,0.06445014964843056,0.5928571428571427,0.06523427675054842,0.6904761904761906,1,Cν,0.5,0.5,0.0,1,1,2,2,0.08235437388253339,0.07957310264512654,-0.002781271237406846,28
logHF,0,1,7,6,Mn,FC,Cν,0.13908798507304204,0.4976190476190477,0.146079147543659,0.6404761904761903,1,Cν,0.5,0.5,0.0,1,1,2,2,0.044218642244082895,0.10440261080039698,0.06018396855631408,28
logHF,0,1,7,6,Pb,F,FC,0.0963989262284748,0.5142857142857141,0.10294091637265643,0.5380952380952378,1,FC,0.5,0.5,0.0,1,1,2,2,0.07667774222962986,0.08227027607970902,0.005592533850079157,28
logHF,0,1,7,6,Cd,F,F,0.3043526799036914,0.3642857142857144,0.3043526799036914,0.3642857142857144,1,F,0.5,0.5,0.0,1,1,2,2,0.1426082269327453,0.1426082269327453,0.0,28
logHF,0,1,8,13,Fe,Fν,Cν,0.1610440953022798,0.5380952380952382,0.16908860070537143,0.680952380952381,1,Cν,0.25,0.5,0.25,1,2,4,4,0.15668102156609953,0.1140467949507876,-0.04263422661531195,28
logHF,0,1,8,13,Zn,FC,F,0.1108372698997292,0.6714285714285715,0.11105754160894561,0.6833333333333333,1,F,0.5,0.5,0.0,2,2,4,4,0.11801290481368525,0.11740567542809574,-0.0006072293855895056,28
logHF,0,1,8,13,Cu,FC,Cν,0.119691241346445,0.46904761904761916,0.1666561098890918,0.569047619047619,1,Cν,0.75,0.25,-0.5,3,1,4,4,0.14193686859077093,0.19163445627584924,0.04969758768507833,28
logHF,0,1,8,13,Cr,Cν,Cν,0.09996269676570267,0.7238095238095239,0.09996269676570267,0.7238095238095239,1,Cν,0.5,0.5,0.0,2,2,4,4,0.0992209952813306,0.0992209952813306,0.0,28
logHF,0,1,8,13,Co,C,Cν,0.060255735539596574,0.7071428571428571,0.06262552417083382,0.830952380952381,1,Cν,0.25,0.5,0.25,1,2,4,4,0.07601900025178668,0.07093106121028953,-0.005087939041497146,28
logHF,0,1,8,13,Ni,C,Cν,0.07298388332790526,0.7309523809523808,0.07517814480785241,0.7738095238095237,1,Cν,0.25,0.5,0.25,1,2,4,4,0.05941788365535454,0.06057164565525183,0.0011537619998972931,28
logHF,0,1,8,13,Mn,Fν,Cν,0.11638639631340951,0.3785714285714285,0.13626190488801385,0.7238095238095238,1,Cν,0.5,0.5,0.0,2,2,4,4,0.11614387089943227,0.10846216286962612,-0.007681708029806153,28
logHF,0,1,8,13,Pb,F,Cν,0.0876177030832371,0.4095238095238094,0.11822755993710732,0.5071428571428572,1,Cν,0.5,0.5,0.0,2,2,4,4,0.11103449306416932,0.10978790126007484,-0.0012465918040944768,28
logHF,0,1,8,13,Cd,F,F,0.2960692748580037,0.3595238095238096,0.2960692748580037,0.3595238095238096,1,F,0.5,0.5,0.0,2,2,4,4,0.21337513476805103,0.21337513476805103,0.0,28
logHF,0,1,9,6,Fe,C,Cν,0.17215502882877884,0.4714285714285714,0.17373248191669122,0.5857142857142855,1,Cν,1.0,1.0,0.0,2,2,2,2,0.1232664068234493,0.09553498031782431,-0.02773142650562499,28
logHF,0,1,9,6,Zn,F,F,0.12127181752704538,0.6190476190476188,0.12127181752704538,0.6190476190476188,1,F,0.5,0.5,0.0,1,1,2,2,0.055932458571698485,0.055932458571698485,0.0,28
logHF,0,1,9,6,Cu,FC,F,0.11146846619332813,0.4523809523809525,0.12534388970444135,0.4976190476190477,1,F,1.0,1.0,0.0,2,2,2,2,0.1580838406162571,0.16920182613435691,0.01111798551809981,28
logHF,0,1,9,6,Cr,Cν,Cν,0.0914227357310303,0.6571428571428571,0.0914227357310303,0.6571428571428571,1,Cν,0.5,0.5,0.0,1,1,2,2,0.11119252710720243,0.11119252710720243,0.0,28
logHF,0,1,9,6,Co,Cν,Cν,0.06591314730660804,0.7880952380952381,0.06591314730660804,0.7880952380952381,1,Cν,0.5,0.5,0.0,1,1,2,2,0.05038778240569888,0.05038778240569888,0.0,28
logHF,0,1,9,6,Ni,Cν,Cν,0.06958390011219286,0.7023809523809522,0.06958390011219286,0.7023809523809522,1,Cν,0.5,0.5,0.0,1,1,2,2,0.07074888499680393,0.07074888499680393,0.0,28
logHF,0,1,9,6,Mn,FC,Cν,0.12450518630360308,0.47380952380952385,0.1428682244492408,0.6476190476190476,1,Cν,0.5,0.5,0.0,1,1,2,2,0.09062721868871926,0.09733631303168389,0.006709094342964628,28
logHF,0,1,9,6,Pb,Fν,Cν,0.07033413662610015,0.6023809523809522,0.1067124646497249,0.6857142857142858,1,Cν,0.5,0.5,0.0,1,1,2,2,0.18495494148361735,0.17323214627148975,-0.011722795212127601,28
logHF,0,1,9,6,Cd,F,F,0.2817236226894861,0.37619047619047624,0.2817236226894861,0.37619047619047624,1,F,0.5,0.5,0.0,1,1,2,2,0.23505707344106902,0.23505707344106902,0.0,28
logHF,0,1,10,5,Fe,Cν,Cν,0.1379880390802654,0.6333333333333332,0.1379880390802654,0.6333333333333332,1,Cν,0.5,0.5,0.0,1,1,2,2,0.2542161793904966,0.2542161793904966,0.0,28
logHF,0,1,10,5,Zn,F,F,0.11869176838104345,0.6190476190476188,0.11869176838104345,0.6190476190476188,1,F,0.5,0.5,0.0,1,1,2,2,0.06797314549024824,0.06797314549024824,0.0,28
logHF,0,1,10,5,Cu,FC,Cν,0.11200868602412427,0.4523809523809525,0.15416712092865706,0.5095238095238096,1,Cν,1.0,0.5,-0.5,2,1,2,2,0.15812794270806557,0.20126389939608635,0.04313595668802078,28
logHF,0,1,10,5,Cr,Cν,Cν,0.10426518488018623,0.7119047619047619,0.10426518488018623,0.7119047619047619,1,Cν,0.5,0.5,0.0,1,1,2,2,0.057301459652871034,0.057301459652871034,0.0,28
logHF,0,1,10,5,Co,Fν,Cν,0.06256858960086437,0.5499999999999999,0.06679739628789355,0.7928571428571429,1,Cν,0.0,0.5,0.5,0,1,2,2,0.07661050291286875,0.04512802199108629,-0.03148248092178246,28
logHF,0,1,10,5,Ni,C,Cν,0.05644420415333183,0.6761904761904761,0.05808399697675639,0.7023809523809523,1,Cν,0.5,0.5,0.0,1,1,2,2,0.11525047449114653,0.11353331570592354,-0.0017171587852229941,28
logHF,0,1,10,5,Mn,FC,Cν,0.08875661406529214,0.5809523809523809,0.10645116297150611,0.6785714285714285,1,Cν,0.5,0.5,0.0,1,1,2,2,0.2523995892681172,0.27265814545448147,0.020258556186364296,28
logHF,0,1,10,5,Pb,F,FC,0.08337907821633886,0.5499999999999998,0.08672493327983256,0.5976190476190475,1,FC,0.5,0.5,0.0,1,1,2,2,0.12420021107424323,0.13953597990529315,0.015335768831049923,28
logHF,0,1,10,5,Cd,C,F,0.2181159124900459,0.2976190476190476,0.21852479231752375,0.4238095238095238,1,F,0.0,0.0,0.0,0,0,2,2,0.46563924478016094,0.47370895350686604,0.008069708726705094,28
logHF,0,2,3,11,Fe,Cν,Cν,0.18302497094024955,0.6720238095238094,0.18302497094024955,0.6720238095238094,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.07851796876414047,0.07851796876414047,0.0,28
logHF,0,2,3,11,Zn,F,F,0.10605720721148273,0.6970238095238095,0.10605720721148273,0.6970238095238095,1,F,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.12609973426830068,0.12609973426830068,-1.3877787807814457e-17,28
logHF,0,2,3,11,Cu,F,F,0.1416981838040501,0.6422619047619048,0.1416981838040501,0.6422619047619048,2,F|Fν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.13421641107285415,0.13421641107285415,1.3877787807814457e-17,28
logHF,0,2,3,11,Cr,Cν,Cν,0.10602626610099704,0.7345238095238095,0.10602626610099704,0.7345238095238095,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.07854096440669318,0.07854096440669318,0.0,28
logHF,0,2,3,11,Co,FC,Cν,0.06509163980526324,0.5410714285714286,0.06711174346864944,0.6720238095238094,1,Cν,0.3333333333333333,1.0,0.6666666666666667,1,3,3,3,0.0859824915016916,0.04676229086652953,-0.03922020063516207,28
logHF,0,2,3,11,Ni,C,Cν,0.07770511773877624,0.4726190476190477,0.07931438892217489,0.5410714285714285,1,Cν,1.0,1.0,0.0,3,3,3,3,0.04083724529108897,0.0396472408458916,-0.00119000444519737,28
logHF,0,2,3,11,Mn,FC,Cν,0.13056636849799885,0.5958333333333332,0.14320523454596554,0.7077380952380953,1,Cν,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,3,3,0.09614227484924562,0.09542885817406,-0.0007134166751856241,28
logHF,0,2,3,11,Pb,F,C,0.10630886403576807,0.3845238095238095,0.12252249101977808,0.5273809523809523,1,C,1.0,0.6666666666666666,-0.33333333333333337,3,2,3,3,0.054688863109054506,0.11976760030883093,0.06507873719977643,28
logHF,0,2,3,11,Cd,C,Fν,0.3204530351452712,0.1958333333333333,0.34677191116000433,0.3166666666666666,1,Fν,0.3333333333333333,0.0,-0.3333333333333333,1,0,3,3,0.14313653242312352,0.15834323850638046,0.015206706083256943,28
logHF,0,2,4,4,Fe,Cν,Cν,0.18592261373288035,0.5708333333333332,0.18592261373288035,0.5708333333333332,1,Cν,1.0,1.0,0.0,1,1,1,1,0.03996483985346022,0.03996483985346022,0.0,28
logHF,0,2,4,4,Zn,F,F,0.08662092305186524,0.7083333333333333,0.08662092305186524,0.7083333333333333,1,F,0.0,0.0,0.0,0,0,1,1,0.16336848563540451,0.16336848563540451,0.0,28
logHF,0,2,4,4,Cu,FC,F,0.12902254723317277,0.630952380952381,0.13762071051502747,0.6702380952380952,1,F,0.0,0.0,0.0,0,0,1,1,0.09829783512960466,0.12579501426220846,0.0274971791326038,28
logHF,0,2,4,4,Cr,Cν,Cν,0.10431119266636034,0.7059523809523809,0.10431119266636034,0.7059523809523809,1,Cν,0.0,0.0,0.0,0,0,1,1,0.06265139689633714,0.06265139689633714,0.0,28
logHF,0,2,4,4,Co,Cν,Cν,0.06579169167003077,0.688690476190476,0.06579169167003077,0.688690476190476,1,Cν,1.0,1.0,0.0,1,1,1,1,0.04654659366457936,0.04654659366457936,0.0,28
logHF,0,2,4,4,Ni,C,Cν,0.0793613549919182,0.4529761904761906,0.08048020633992621,0.5476190476190476,1,Cν,1.0,1.0,0.0,1,1,1,1,0.025715088777094164,0.028958139835115693,0.003243051058021529,28
logHF,0,2,4,4,Mn,Fν,Cν,0.13034436583674594,0.46845238095238084,0.1494612538545085,0.6029761904761904,1,Cν,1.0,1.0,0.0,1,1,1,1,0.1119973083051885,0.07102898637086419,-0.040968321934324314,28
logHF,0,2,4,4,Pb,F,Cν,0.10762301778116524,0.5142857142857141,0.12987565522461864,0.5886904761904761,1,Cν,1.0,1.0,0.0,1,1,1,1,0.031824469795189936,0.0826883877854161,0.05086391799022616,28
logHF,0,2,4,4,Cd,F,F,0.2686587939492996,0.2577380952380952,0.2686587939492996,0.2577380952380952,1,F,0.0,0.0,0.0,0,0,1,1,0.2875791950450612,0.2875791950450612,0.0,28
logHF,0,2,5,4,Fe,Cν,Cν,0.18291517036379812,0.6005952380952381,0.18291517036379812,0.6005952380952381,1,Cν,1.0,1.0,0.0,1,1,1,1,0.05066184010476438,0.05066184010476438,0.0,28
logHF,0,2,5,4,Zn,F,F,0.09580821190291967,0.7261904761904762,0.09580821190291967,0.7261904761904762,1,F,0.0,0.0,0.0,0,0,1,1,0.1392444125173974,0.1392444125173974,0.0,28
logHF,0,2,5,4,Cu,FC,FC,0.13108783886592032,0.7142857142857143,0.13108783886592032,0.7142857142857143,1,FC,0.0,0.0,0.0,0,0,1,1,0.10238294194619507,0.10238294194619507,0.0,28
logHF,0,2,5,4,Cr,Cν,Cν,0.09382490424639356,0.6702380952380952,0.09382490424639356,0.6702380952380952,1,Cν,1.0,1.0,0.0,1,1,1,1,0.09261402737465813,0.09261402737465813,0.0,28
logHF,0,2,5,4,Co,C,Cν,0.06373999266710124,0.4541666666666668,0.06533603262189318,0.6410714285714285,1,Cν,1.0,1.0,0.0,1,1,1,1,0.05537249292363844,0.04777450408978351,-0.0075979888338549295,28
logHF,0,2,5,4,Ni,C,Cν,0.07426495409612903,0.5244047619047619,0.07646089655133004,0.5714285714285714,1,Cν,1.0,1.0,0.0,1,1,1,1,0.04404061215035676,0.04076378079298698,-0.0032768313573697805,28
logHF,0,2,5,4,Mn,FC,Cν,0.13294879156781442,0.5333333333333334,0.14452692510581802,0.6267857142857142,1,Cν,0.0,1.0,1.0,0,1,1,1,0.05942620821491218,0.09104202189159927,0.03161581367668709,28
logHF,0,2,5,4,Pb,F,FC,0.10509059823939337,0.526190476190476,0.10822720708623478,0.5291666666666665,1,FC,0.0,0.0,0.0,0,0,1,1,0.043712031938790696,0.04290931648075935,-0.0008027154580313445,28
logHF,0,2,5,4,Cd,F,F,0.3159841777475688,0.3125,0.3159841777475688,0.3125,1,F,0.0,0.0,0.0,0,0,1,1,0.12274659605328905,0.12274659605328905,0.0,28
logHF,0,2,6,12,Fe,Cν,Cν,0.17209441091465294,0.6583333333333332,0.17209441091465294,0.6583333333333332,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.11222192743510717,0.11222192743510717,0.0,28
logHF,0,2,6,12,Zn,F,F,0.11062039807530898,0.6613095238095237,0.11062039807530898,0.6613095238095237,1,F,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.1057895102293773,0.1057895102293773,-6.938893903907228e-18,28
logHF,0,2,6,12,Cu,FC,F,0.138991796156245,0.6773809523809523,0.14539313121361347,0.7416666666666666,1,F,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,3,3,0.08357717954125628,0.1139207636318945,0.030343584090638226,28
logHF,0,2,6,12,Cr,Cν,Cν,0.09234167711154252,0.7488095238095239,0.09234167711154252,0.7488095238095239,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.08919158145421702,0.08919158145421702,0.0,28
logHF,0,2,6,12,Co,Cν,Cν,0.06290205475113235,0.6345238095238095,0.06290205475113235,0.6345238095238095,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.05883065164137567,0.05883065164137567,0.0,28
logHF,0,2,6,12,Ni,C,C,0.08060556700468575,0.5440476190476191,0.08060556700468575,0.5440476190476191,1,C,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.028837946263090285,0.028837946263090285,0.0,28
logHF,0,2,6,12,Mn,FC,Cν,0.1345812830561889,0.6148809523809524,0.14458692448536997,0.6154761904761904,1,Cν,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,2,3,3,0.062120934210527314,0.07308992597455624,0.010968991764028928,28
logHF,0,2,6,12,Pb,F,C,0.10470358422653123,0.42857142857142844,0.12287770082644668,0.4916666666666666,1,C,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.056716997901467,0.08770234171513996,0.03098534381367296,28
logHF,0,2,6,12,Cd,Cν,Cν,0.29823732137156916,0.4089285714285714,0.29823732137156916,0.4089285714285714,1,Cν,0.0,0.0,0.0,0,0,3,3,0.22286363849999843,0.22286363849999843,0.0,28
logHF,0,2,7,4,Fe,Cν,Cν,0.14337136894354868,0.6124999999999999,0.14337136894354868,0.6124999999999999,1,Cν,1.0,1.0,0.0,1,1,1,1,0.17023323078491048,0.17023323078491048,0.0,28
logHF,0,2,7,4,Zn,F,F,0.11534977585034223,0.744047619047619,0.11534977585034223,0.744047619047619,1,F,0.0,0.0,0.0,0,0,1,1,0.0799695770471694,0.0799695770471694,0.0,28
logHF,0,2,7,4,Cu,FC,F,0.1351036098413095,0.6547619047619048,0.14072546461598723,0.7059523809523807,1,F,0.0,0.0,0.0,0,0,1,1,0.08858885447929071,0.11715545144023448,0.02856659696094377,28
logHF,0,2,7,4,Cr,Cν,Cν,0.10087894845407407,0.6702380952380952,0.10087894845407407,0.6702380952380952,1,Cν,1.0,1.0,0.0,1,1,1,1,0.06642696581953172,0.06642696581953172,0.0,28
logHF,0,2,7,4,Co,C,Cν,0.0511786092342827,0.4898809523809525,0.052368171690500336,0.6601190476190476,1,Cν,1.0,1.0,0.0,1,1,1,1,0.1022864582373475,0.09443238212582677,-0.007854076111520725,28
logHF,0,2,7,4,Ni,C,Cν,0.06765007416064668,0.5125000000000001,0.06827955493975102,0.6,1,Cν,1.0,1.0,0.0,1,1,1,1,0.07289288120514714,0.06931449217413738,-0.0035783890310097655,28
logHF,0,2,7,4,Mn,FC,Cν,0.13677299833836015,0.5333333333333334,0.14285655096726343,0.6267857142857142,1,Cν,0.0,1.0,1.0,0,1,1,1,0.042525026206844174,0.10120022930868822,0.05867520310184404,28
logHF,0,2,7,4,Pb,F,Cν,0.10620247596703776,0.526190476190476,0.12535481470100313,0.6172619047619047,1,Cν,1.0,1.0,0.0,1,1,1,1,0.0386803614854786,0.0982418983895813,0.05956153690410271,28
logHF,0,2,7,4,Cd,F,F,0.3245526428528767,0.26488095238095233,0.3245526428528767,0.26488095238095233,1,F,1.0,1.0,0.0,1,1,1,1,0.08916769090250448,0.08916769090250448,0.0,28
logHF,0,2,8,11,Fe,Fν,Cν,0.16419191729449661,0.4011904761904762,0.17054468374447015,0.6303571428571428,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.12837688102081124,0.09556874952174843,-0.03280813149906282,28
logHF,0,2,8,11,Zn,F,F,0.106146932049935,0.7607142857142858,0.106146932049935,0.7607142857142858,1,F,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.12905929903566693,0.12905929903566693,0.0,28
logHF,0,2,8,11,Cu,FC,Cν,0.13418803702710094,0.6446428571428573,0.1664507577178749,0.7119047619047618,1,Cν,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,3,3,0.10218209112342728,0.21229583384499162,0.11011374272156434,28
logHF,0,2,8,11,Cr,Cν,Cν,0.10399650707972279,0.729761904761905,0.10399650707972279,0.729761904761905,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.0854484456082527,0.0854484456082527,0.0,28
logHF,0,2,8,11,Co,C,Cν,0.060766113939335294,0.5940476190476193,0.06286802254879155,0.7029761904761906,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.07190658244523185,0.06713166861889386,-0.004774913826337997,28
logHF,0,2,8,11,Ni,C,Cν,0.07599640767416561,0.6357142857142856,0.07861476640956179,0.6785714285714286,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.045040406591345124,0.04374196753938023,-0.0012984390519648961,28
logHF,0,2,8,11,Mn,Fν,Cν,0.1093226033412031,0.3874999999999999,0.1317131524149354,0.6363095238095237,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.13638901051573243,0.11311834205253748,-0.023270668463194963,28
logHF,0,2,8,11,Pb,F,Cν,0.09718736624423581,0.4214285714285713,0.11917542236266584,0.5220238095238096,1,Cν,1.0,0.6666666666666666,-0.33333333333333337,3,2,3,3,0.06621229304622517,0.10122840005409393,0.03501610700786876,28
logHF,0,2,8,11,Cd,F,F,0.3103034823449531,0.2196428571428571,0.3103034823449531,0.2196428571428571,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.20282877899802157,0.20282877899802157,0.0,28
logHF,0,2,9,4,Fe,FC,Cν,0.1777830721819444,0.5351190476190476,0.1781233992781191,0.5470238095238095,1,Cν,1.0,0.0,-1.0,1,0,1,1,0.11543556081900797,0.06424324231096046,-0.05119231850804751,28
